track_id,title,artist_name,album_name,genre,duration_ms,popularity,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,speechiness,loudness,mode,key,time_signature,mood_bucket,main_genre,danceability_label,energy_label,mood_label,tempo_label,acoustic_label,loudness_label,mode_label
7ne3GUyA8HHBR0KsuyXzyM,carta pra ninguém,João Klein,carta pra ninguém,mpb,218181,41,0.725,0.246,0.686,110.113,0.819,0.0,0.0832,0.0362,-11.749,1,5,4,chill,latin,high,calm,happy,medium,acoustic,normal,major (bright)
1phGE4kjvUS3lOnIqGP2C4,Comentário a respeito de John,Belchior,Belchior ou era uma vez um homem e seu tempo,mpb,306021,41,0.462,0.638,0.482,145.271,0.248,1.26e-06,0.0697,0.0271,-5.653,1,7,4,focus,latin,medium,medium,neutral,fast,electronic,loud,major (bright)
2nGWNPH4uIQJnieJZRktab,Encontro Das Águas - Ao Vivo No Rio De Janeiro / 2006,Jorge Vercillo,Jorge Vercilo Ao Vivo,mpb,212093,41,0.368,0.317,0.0955,81.63,0.73,3.91e-06,0.806,0.0306,-12.188,1,7,4,sad,latin,low,calm,sad,slow,acoustic,quiet,major (bright)
5Dje6vp12fGgkoXQpKZfq8,Carta de Amor (Ao Vivo),Maria Bethânia,Carta de Amor (Ao Vivo),mpb,338906,41,0.616,0.621,0.466,100.848,0.562,0.0,0.509,0.347,-6.17,1,2,4,focus,latin,medium,medium,neutral,medium,mixed,normal,major (bright)
04SZq5X98v2Gsf1NUX7OFH,Sentimental - Ao Vivo,Los Hermanos,Los Hermanos 2019 (Ao Vivo),mpb,327822,41,0.305,0.419,0.148,124.484,0.503,0.265,0.843,0.0337,-12.467,1,6,4,sad,latin,low,medium,sad,fast,mixed,quiet,major (bright)
62eMpHTC584YQztqxELhmK,Paula e Bebeto,"Gal Costa, Criolo",Paula e Bebeto,mpb,191418,41,0.706,0.563,0.806,140.015,0.0117,0.000115,0.126,0.0382,-9.806,1,7,4,focus,latin,high,medium,happy,fast,electronic,normal,major (bright)
4JeibZnekUcPntatEPghlz,Oito anos,Paula Toller,Paula Toller,mpb,228133,41,0.826,0.421,0.601,119.982,0.0373,0.157,0.0936,0.0574,-9.921,1,0,4,focus,latin,high,medium,neutral,medium,electronic,normal,major (bright)
5For9ZuNFUOpcDBq0dvWR6,Rosa Flor - Acústica,"Big Up, Maneva",Rosa Flor (Acústica),mpb,199134,41,0.421,0.287,0.523,109.098,0.831,0.0,0.112,0.034,-12.727,1,9,5,chill,latin,medium,calm,neutral,medium,acoustic,quiet,major (bright)
2cnMg4R1oPiZ9eQ6q8keTI,Doce amizade,Jorge Aragão,Todas,mpb,213426,41,0.663,0.621,0.973,162.034,0.786,0.0516,0.214,0.0347,-10.973,1,0,4,happy,latin,medium,medium,happy,fast,acoustic,normal,major (bright)
3L3R5s3kaz3heUdPQijWtA,Frisson,Tunai,Em Cartaz...,mpb,245499,41,0.586,0.56,0.426,128.224,0.575,0.000209,0.082,0.028,-9.962,1,11,4,focus,latin,medium,medium,neutral,fast,mixed,normal,major (bright)
3YJIq3N5IQy1hhkmUnt2NM,Between Dreams and Reality - Niko Schwind Remix,"Stereo Express, Niko Schwind",Between Dreams and Reality EP,minimal-techno,528410,41,0.715,0.707,0.143,110.01,0.00479,0.836,0.094,0.038,-8.286,1,11,4,focus,electronic,high,energetic,sad,medium,electronic,normal,major (bright)
4A2u7RmGIQk9bjoKExlqj7,March of the giants,Solee,Planet Earth | March of the Giants,minimal-techno,457080,41,0.684,0.645,0.18,123.015,0.0144,0.875,0.105,0.0462,-12.062,1,6,4,focus,electronic,medium,medium,sad,fast,electronic,quiet,major (bright)
6c4ZbgwtaOfGe4ZPLbF3Uz,Elephant Shunned - Solee Remix,"Jan Blomqvist, Solee",Elephant Shunned (Solee Remix),minimal-techno,219512,41,0.616,0.885,0.0519,123.018,0.0252,0.835,0.132,0.0388,-7.919,1,8,4,hype,electronic,medium,energetic,sad,fast,electronic,normal,major (bright)
6skTPlJtkpqN7mM95QfsUD,When the Lights Are Out - Late Night Mix,Maceo Plex,When the Lights Are Out,minimal-techno,438145,41,0.317,0.942,0.0355,128.017,0.000693,0.369,0.313,0.0437,-8.533,0,9,4,hype,electronic,low,energetic,sad,fast,electronic,normal,minor (moody)
3ov4vgaxgFhSJwejMCpZUY,La Veleta,Oliver Koletzki,Made of Wood,minimal-techno,390371,41,0.831,0.823,0.495,109.977,0.0295,0.773,0.0838,0.0571,-8.193,1,2,4,focus,electronic,high,energetic,neutral,medium,electronic,normal,major (bright)
6NZbOMIeTWxFiB0KkZ70f7,Be Someone - Lost Frequencies Remix,"Joachim Pastor, EKE, Lost Frequencies",Be Someone (Lost Frequencies Remix),minimal-techno,270852,41,0.714,0.77,0.344,123.988,0.0771,0.132,0.108,0.0517,-8.481,0,10,4,hype,electronic,high,energetic,neutral,fast,electronic,normal,minor (moody)
0O4H5enNBIDR3k0ibZBKa2,Journey To The Underworld,ANNA,Journey To The Underworld EP,minimal-techno,459720,41,0.732,0.906,0.0301,128.006,0.015,0.917,0.137,0.0459,-10.032,1,1,4,hype,electronic,high,energetic,sad,fast,electronic,normal,major (bright)
40Ft2jnVvg0DnZzrHM0oT8,Les Gout - DBN Gogo & Felo Le Tee Remix,"Rampa, Felo Le Tee, DBN Gogo",Les Gout (DBN Gogo & Felo Le Tee Remix),minimal-techno,344076,41,0.785,0.611,0.578,113.01,0.0112,0.26,0.0633,0.0518,-8.943,1,1,4,focus,electronic,high,medium,neutral,medium,electronic,normal,major (bright)
3T1kFqevhSk1AvF72lf3VL,Lenny in the Sea with Dolphins,Oliver Koletzki,Fire in the Jungle,minimal-techno,331114,41,0.761,0.56,0.343,110.004,0.0203,0.816,0.0785,0.041,-9.649,1,6,4,focus,electronic,high,medium,neutral,medium,electronic,normal,major (bright)
2A5dn1V8Sbghh2jHqYju9Q,Happinezz,"Boris Brejcha, Ginger",Space Diver,minimal-techno,472320,41,0.787,0.496,0.169,125.018,0.00502,0.865,0.0975,0.0611,-12.325,1,7,4,sad,electronic,high,medium,sad,fast,electronic,quiet,major (bright)
2H66zNHEqwFckqVfxeFxIa,Boavista - Innellea Remix,"Stephan Bodzin, Innellea",Boavista,minimal-techno,408003,41,0.689,0.773,0.141,123.993,0.0673,0.794,0.103,0.0512,-7.786,0,0,4,hype,electronic,medium,energetic,sad,fast,electronic,normal,minor (moody)
34Bo1NPm9TdCsSUMfCxCTD,Mental Powers,Argy,Unity Pt. 3,minimal-techno,306337,41,0.805,0.894,0.245,124.025,0.00483,0.919,0.0822,0.0583,-9.56,1,7,4,hype,electronic,high,energetic,sad,fast,electronic,normal,major (bright)
1hhbjqeEfUjzSweXFWIuSk,Hommage,"DAVID AUGUST, Wanja",Times,minimal-techno,232772,41,0.602,0.332,0.258,95.0,0.307,0.886,0.252,0.0943,-12.441,0,7,4,sad,electronic,medium,calm,sad,medium,mixed,quiet,minor (moody)
2riGfIdTac01gA3eDJimm2,Half Age,Weval,Half Age EP,minimal-techno,322000,41,0.593,0.632,0.152,111.009,0.039,0.83,0.413,0.0456,-10.175,0,5,4,focus,electronic,medium,medium,sad,medium,electronic,normal,minor (moody)
3H14v9PiWGskHdaH6sUL7F,Dusty,Sam Paganini,Satellite,minimal-techno,377463,41,0.8,0.783,0.186,127.002,0.000686,0.933,0.0881,0.0911,-7.499,0,11,4,hype,electronic,high,energetic,sad,fast,electronic,normal,minor (moody)
3ADJRvBeReF86Rnq74atg4,What Is Real - Deep in the Playa Mix,"Rodriguez Jr., Liset Alea",Blisss Remixes Pt. 1,minimal-techno,497690,41,0.653,0.667,0.229,122.983,0.247,0.626,0.0737,0.0356,-9.658,1,7,4,focus,electronic,medium,medium,sad,fast,electronic,normal,major (bright)
0K0Bf62UEvgKUK4KYIGKa3,White Rainbow,Boris Brejcha,22,minimal-techno,493440,41,0.807,0.292,0.132,125.019,0.00134,0.914,0.0807,0.122,-14.246,1,2,4,sad,electronic,high,calm,sad,fast,electronic,quiet,major (bright)
1IvH7FPqAfmpqBuYK2jimb,Velvet,DAVID AUGUST,Times,minimal-techno,328322,41,0.699,0.324,0.268,109.006,0.11,0.901,0.1,0.0541,-13.856,0,6,4,sad,electronic,medium,calm,sad,medium,electronic,quiet,minor (moody)
0YludRHvePQ6wgu1I032FO,Puzzle (feat. Malena Maria),"Boris Brejcha, Malena Maria",Puzzle (feat. Malena Maria),minimal-techno,485760,41,0.736,0.72,0.421,124.991,0.000105,0.868,0.0868,0.046,-10.587,1,5,4,focus,electronic,high,energetic,neutral,fast,electronic,normal,major (bright)
7joocoyJfrwgbDTA8vsLHA,Bowo,Popof,Bowo,minimal-techno,400117,41,0.816,0.715,0.256,125.001,0.000561,0.932,0.0445,0.0494,-7.425,1,1,4,focus,electronic,high,energetic,sad,fast,electronic,normal,major (bright)
0gpuiel8P13JnhelTCfkkR,Bleeding Heart,Boris Brejcha,Bleeding Heart,minimal-techno,501120,41,0.764,0.566,0.0572,125.005,0.104,0.871,0.111,0.0402,-13.783,1,7,4,focus,electronic,high,medium,sad,fast,electronic,quiet,major (bright)
6zh9PwKwiVGrpkt6WLMzkl,Mars,Julian Jeweil,Transmission,minimal-techno,360860,41,0.683,0.936,0.0372,124.996,0.00018,0.656,0.155,0.0556,-6.382,0,4,4,hype,electronic,medium,energetic,sad,fast,electronic,normal,minor (moody)
1NllFidnzUGeLdwj1yH8vU,Bali,Marek Hemmann,Four,minimal-techno,270406,41,0.637,0.855,0.225,124.0,0.0016,0.834,0.295,0.031,-7.731,0,4,4,hype,electronic,medium,energetic,sad,fast,electronic,normal,minor (moody)
2BJI8RyfQQaV84HuDiwvI6,DAWAN,Apparat,LP5,minimal-techno,272879,41,0.629,0.732,0.308,172.034,0.353,0.91,0.1,0.0519,-11.986,1,0,4,focus,electronic,medium,energetic,sad,fast,mixed,normal,major (bright)
3hPL9Jr1RZhDzyHzxF7MU8,Meanwhile in Rio,NTO,Note blanche,minimal-techno,284160,41,0.892,0.334,0.336,125.026,0.393,0.726,0.092,0.0789,-14.1,0,0,4,sad,electronic,high,calm,neutral,fast,mixed,quiet,minor (moody)
5k5TtPbBNyTy5F7o0TqKVP,Hyper World,Layton Giordani,Hyper World,minimal-techno,385190,41,0.745,0.832,0.0806,131.023,0.00243,0.901,0.11,0.0728,-6.217,1,7,4,hype,electronic,high,energetic,sad,fast,electronic,normal,major (bright)
56tXgHlSHCfgmGhwVXNizc,Routine,Joris Delacroix,Night Visions,minimal-techno,264200,41,0.801,0.639,0.32,118.052,0.029,0.466,0.0688,0.104,-10.681,0,7,3,focus,electronic,high,medium,sad,medium,electronic,normal,minor (moody)
3feeZeT89PWE9eonRCrFIO,Demons Are Real,Guided By Voices,Bee Thousand,power-pop,48506,41,0.308,0.701,0.368,129.264,0.0933,0.000491,0.236,0.0733,-11.793,0,1,4,focus,pop,low,energetic,neutral,fast,electronic,normal,minor (moody)
5Qw6359qWB9JdwIXYS0lxj,Project T - Martin Garrix Remix,"Dimitri Vegas & Like Mike, Sander van Doorn, Martin Garrix",Project T (Martin Garrix Remix),progressive-house,312197,41,0.561,0.725,0.117,127.993,0.00358,0.857,0.0872,0.042,-7.212,0,9,4,focus,electronic,medium,energetic,sad,fast,electronic,normal,minor (moody)
2mQ7KmAI8gFLH3baaDXc6o,How Deep is Your Love - DJ Snake Remix,"Calvin Harris, Disciples, DJ Snake",How Deep is Your Love (DJ Snake Remix),progressive-house,222400,41,0.616,0.903,0.446,149.93,0.015,0.00102,0.141,0.0938,-0.475,1,9,4,hype,electronic,medium,energetic,neutral,fast,electronic,loud,major (bright)
6JYOQ9AM0byHsOvh6hezJl,Wizard,"Martin Garrix, Jay Hardway",Wizard,progressive-house,281259,41,0.578,0.915,0.186,127.933,0.00706,0.775,0.489,0.068,-4.98,1,7,4,hype,electronic,medium,energetic,sad,fast,electronic,loud,major (bright)
3wbLj9Rd3YBZzKRDxC266o,Blood And Roses,The Smithereens,Especially For You,power-pop,216826,41,0.477,0.686,0.81,120.837,0.0101,0.0118,0.0633,0.0406,-14.141,1,6,4,happy,pop,medium,medium,happy,fast,electronic,quiet,major (bright)
4SbQ9hU0Ve1gT1kAni022P,La Ruta del Tentempié,Charly García,García 87/93,punk-rock,259519,41,0.682,0.552,0.82,132.495,0.285,0.0228,0.198,0.0311,-9.031,1,0,4,focus,rock,medium,medium,happy,fast,electronic,normal,major (bright)
6wNyg7Tbcwifx79bVmQvQP,Dale Luz Al Instante,Luis Alberto Spinetta,Pan,punk-rock,306800,41,0.649,0.431,0.474,77.987,0.366,0.026,0.216,0.0283,-11.319,1,7,4,focus,rock,medium,medium,neutral,slow,mixed,normal,major (bright)
1O1sgYGqEI6amm67FVsRmF,Define,Hilera,Hilera,punk-rock,191413,41,0.532,0.929,0.465,135.596,0.0302,0.0,0.118,0.0388,-4.644,1,1,4,hype,rock,medium,energetic,neutral,fast,electronic,loud,major (bright)
01Nl8C2RuzukJWbOfYxsU6,La Noche Sin Tí,Bulldog,Filosopunk,punk-rock,341952,41,0.49,0.895,0.354,93.465,0.0024,0.0,0.0901,0.05,-5.851,0,11,4,focus,rock,medium,energetic,neutral,medium,electronic,loud,minor (moody)
5KMHk8wOKndU436qS7YYmg,Chicholina,Los Peores De Chile,Los Peores De Chile,punk-rock,199346,41,0.629,0.875,0.92,116.864,0.00381,0.0,0.152,0.0662,-7.806,1,5,4,happy,rock,medium,energetic,happy,medium,electronic,normal,major (bright)
6MXJQlaY0IcNjVDNYeYj8y,Hjertet Følger Med,The Minds Of 99,Liber,punk-rock,282416,41,0.512,0.973,0.902,128.005,0.0022,0.494,0.0763,0.0573,-4.822,0,11,4,happy,rock,medium,energetic,happy,fast,electronic,loud,minor (moody)
5Q943XYZo0Xvq4qUQebmWC,Ojo De La Tormenta - Remasterizado 2007,Soda Stereo,Sueño Stereo (Remastered),punk-rock,273160,41,0.539,0.833,0.522,95.009,0.000419,0.307,0.319,0.0262,-6.527,1,9,4,focus,rock,medium,energetic,neutral,medium,electronic,normal,major (bright)
0X5nCsCCqboEL7AbvyxGuS,Himno de Mi Corazón - Acústico en Vivo,El Bordo,Instante Eterno (acústico en Vivo),punk-rock,222960,41,0.554,0.702,0.359,103.984,0.17,5.73e-05,0.986,0.0304,-10.33,1,7,4,focus,rock,medium,energetic,neutral,medium,electronic,normal,major (bright)
1ErS8Tahdp0bOUH7SBM4jo,Ameba - Remasterizado 2007,Soda Stereo,Dynamo (Remastered),punk-rock,256665,41,0.438,0.778,0.531,101.961,2.1e-05,0.00321,0.411,0.0355,-7.271,0,7,4,focus,rock,medium,energetic,neutral,medium,electronic,normal,minor (moody)
3X9D8xFPRNIWKSonfedpsZ,O Veneno,O Surto,O Surto - Equalizando As Ideias,punk-rock,190266,41,0.505,0.922,0.446,154.46,0.0491,0.0,0.0934,0.0783,-3.403,1,5,4,hype,rock,medium,energetic,neutral,fast,electronic,loud,major (bright)
1qAf32OMadEU2tBBKigIbB,La Octava Maravilla,Massacre,El Mamut,punk-rock,290613,41,0.289,0.837,0.24,175.965,0.00671,2.59e-05,0.388,0.0428,-3.284,1,8,4,hype,rock,low,energetic,sad,fast,electronic,loud,major (bright)
4h8Eo8YuHropo5SYRSBWEe,En el Séptimo Día (SEP7IMO DIA),Soda Stereo,En el Séptimo Día (SEP7IMO DIA),punk-rock,183722,41,0.523,0.933,0.726,106.005,0.000502,0.105,0.081,0.0366,-5.208,1,4,1,happy,rock,medium,energetic,happy,medium,electronic,loud,major (bright)
7hLEv2fl2VvN51Xpm2xu9P,Reuni,Rocket Rockers,Tons of Friends,punk-rock,209786,41,0.586,0.914,0.696,127.999,0.135,0.0,0.299,0.066,-2.684,1,8,4,happy,rock,medium,energetic,happy,fast,electronic,loud,major (bright)
0GcU3ZhlnF5k3vKjqPRifa,Sweet Sahumerio - Remasterizado 2007,Soda Stereo,Dynamo (Remastered),punk-rock,363360,41,0.634,0.665,0.206,113.966,0.00119,0.579,0.148,0.0363,-12.186,1,7,4,focus,rock,medium,medium,sad,medium,electronic,quiet,major (bright)
2FBAM2dVhCex33z30YA7hV,Canciones,Árbol,GUAU!,punk-rock,139306,41,0.61,0.829,0.963,147.898,0.0901,0.0,0.136,0.0663,-2.177,1,2,4,happy,rock,medium,energetic,happy,fast,electronic,loud,major (bright)
55usOKmOdjhZvSvgV4Zu7b,Danza Rota,Soda Stereo,Obras Cumbres (Parte 2),punk-rock,211680,41,0.73,0.891,0.64,127.636,0.0879,0.000304,0.0685,0.0532,-5.137,1,0,4,happy,rock,high,energetic,neutral,fast,electronic,loud,major (bright)
5sIJ3GBDiWZAv1VojmsaQA,Só Notícia Boa,"Comunidade Nin-jitsu, Armandinho",Só Notícia Boa,punk-rock,197000,41,0.631,0.628,0.963,184.234,0.0383,0.0,0.0852,0.14,-7.393,0,8,4,happy,rock,medium,medium,happy,fast,electronic,normal,minor (moody)
1B2WTE7h8EJq03pzY5y40K,Surfista Calhorda,Os Replicantes,O Futuro é Vortex,punk-rock,209360,41,0.27,0.777,0.752,204.922,0.000132,0.00351,0.0836,0.061,-7.899,1,7,4,happy,rock,low,energetic,happy,fast,electronic,normal,major (bright)
4eg52kepdXGYpsfKzGNqL9,Bella en mi cabeza para siempre,PXNDX,Bonanza,punk-rock,260440,41,0.419,0.899,0.465,149.009,0.00403,0.0,0.114,0.0499,-3.405,1,11,4,hype,rock,medium,energetic,neutral,fast,electronic,loud,major (bright)
1AvExk0siZqO5zIUYYzYX3,Skin Deep,The Stranglers,Feline/Aural Sculpture/Dreamtime,punk-rock,233186,41,0.638,0.814,0.773,128.723,0.149,0.76,0.12,0.0312,-8.802,1,9,4,happy,rock,medium,energetic,happy,fast,electronic,normal,major (bright)
1xfJQWdr43FJNdRn7Fr9pI,Dale!,Catupecu Machu,Código Genético,punk-rock,310373,41,0.361,0.814,0.595,111.561,0.000775,0.0203,0.203,0.118,-4.73,1,0,4,focus,rock,low,energetic,neutral,medium,electronic,loud,major (bright)
5rGvxTkDXn5lIuV7Qh2war,Pohjanmaalla,Klamydia,Klamydia,punk-rock,207266,41,0.39,0.975,0.636,99.103,0.00231,0.0,0.326,0.0373,-2.602,1,7,4,happy,rock,low,energetic,neutral,medium,electronic,loud,major (bright)
1Dti4H4XC1IetaCDpI8MU0,Ecos - Remasterizado 2007,Soda Stereo,Nada Personal (Remastered),punk-rock,297733,41,0.641,0.751,0.463,139.921,0.0188,0.517,0.304,0.0405,-6.939,1,0,4,hype,rock,medium,energetic,neutral,fast,electronic,normal,major (bright)
1DpxQYcOegKn14qF4fPdQ8,¡ah Pero Cómo Vendo Cassettes!,PXNDX,Amantes Sunt Amentes,punk-rock,104933,41,0.354,0.966,0.55,185.098,0.00362,0.0,0.293,0.262,-5.139,0,1,4,hype,rock,low,energetic,neutral,fast,electronic,loud,minor (moody)
5SiENLNplsuj9uC7GFOPbp,La Gente Que Habla Sola,Attaque 77,Antihumano,punk-rock,318253,41,0.439,0.773,0.593,136.953,0.0301,0.0,0.14,0.0311,-2.764,1,0,4,hype,rock,medium,energetic,neutral,fast,electronic,loud,major (bright)
4i4PvnqYETKuFF1fLtS9YI,Cómo Estamos Hoy,Super Ratones,Mancha Registrada,punk-rock,160066,41,0.538,0.886,0.689,153.979,0.00104,0.000286,0.527,0.107,-5.806,0,11,4,happy,rock,medium,energetic,happy,fast,electronic,loud,minor (moody)
1jKYhH2LpyOpfCDfklX9oc,Pasar Desapercibido,PXNDX,Sangre Fría,punk-rock,182773,41,0.296,0.947,0.573,176.043,0.0382,0.000254,0.198,0.0705,-3.766,1,6,4,hype,rock,low,energetic,neutral,fast,electronic,loud,major (bright)
2Qmv6bDN1yazfH5OrhSlI9,Planta - Remasterizado 2007,Soda Stereo,Sueño Stereo (Remastered),punk-rock,292573,41,0.365,0.474,0.042,119.068,0.0209,0.402,0.109,0.0315,-7.522,0,4,4,sad,rock,low,medium,sad,medium,electronic,normal,minor (moody)
02vvQ6oDimuTU2fnaewwXv,Consejo al espejo,PXNDX,Bonanza,punk-rock,265706,41,0.389,0.936,0.518,175.954,0.0055,0.00305,0.121,0.0569,-3.86,1,10,4,hype,rock,low,energetic,neutral,fast,electronic,loud,major (bright)
3clj22mW4k1FADb751JYWc,Bem-Vindo Ao Clube,Dead Fish,Zero e Um,punk-rock,187400,41,0.547,0.977,0.386,97.993,0.000834,3.98e-06,0.366,0.0924,-2.819,0,1,4,focus,rock,medium,energetic,neutral,medium,electronic,loud,minor (moody)
4wlPXKxC2oeiYYPldZaR0s,"1, 2, 3, 4",Plain White T's,Wonders Of The Younger (International Version),punk-rock,198373,41,0.458,0.548,0.55,90.599,0.599,1.25e-05,0.106,0.0263,-7.1,1,2,4,focus,rock,medium,medium,neutral,medium,mixed,normal,major (bright)
36YmakOxI0KQmbB063IKYz,Superficies de Placer,Virus,Superficies de Placer,punk-rock,266986,41,0.721,0.523,0.377,93.94,0.412,0.000259,0.131,0.0448,-12.212,0,5,4,focus,rock,high,medium,neutral,medium,mixed,quiet,minor (moody)
6knhkGeI2ukHjNfo39E7y1,Rap de las Hormigas,Charly García,García 87/93,punk-rock,194306,41,0.676,0.867,0.888,124.604,0.381,0.33,0.277,0.0447,-9.627,1,8,4,happy,rock,medium,energetic,happy,fast,mixed,normal,major (bright)
08r5VYVdopPXFZvCkh5urw,Donde las Aguilas Se Atreven,Attaque 77,El Cielo Puede Esperar,punk-rock,248040,41,0.574,0.477,0.923,145.703,0.00393,7.03e-05,0.222,0.0302,-18.054,1,2,4,focus,rock,medium,medium,happy,fast,electronic,quiet,major (bright)
75dwfwU6jHcP966W9py5SQ,Fatal Destino,Bulldog,"Pogo, Punk Y Sentimiento",punk-rock,342479,41,0.421,0.959,0.592,175.9,0.0139,0.0,0.338,0.154,-3.324,0,9,4,hype,rock,medium,energetic,neutral,fast,electronic,loud,minor (moody)
2Rv1rl5lhTfj3ZydOKNb5I,La Última Y Me Voy,División Minúscula,Sirenas,punk-rock,226973,41,0.458,0.946,0.519,157.035,0.00455,2e-05,0.36,0.0446,-3.603,1,4,4,hype,rock,medium,energetic,neutral,fast,electronic,loud,major (bright)
58u2M8igOOD89doT24hjf7,Summer Air,"Hardwell, Trevor Guthrie",Summer Air (feat. Trevor Guthrie),progressive-house,201904,41,0.632,0.574,0.556,125.99,0.0951,0.0,0.215,0.053,-8.584,1,4,4,focus,electronic,medium,medium,neutral,fast,electronic,normal,major (bright)
6lLHhKjeqWWNa0hTbJN98R,Take My Breath Away,"Brooks, Mo Falk",Take My Breath Away,progressive-house,160004,41,0.763,0.657,0.305,128.048,0.00206,0.00817,0.163,0.0429,-5.404,0,11,4,focus,electronic,high,medium,sad,fast,electronic,loud,minor (moody)
4Y96sBPDQARk39recOzBo9,Love U,Marshmello,Love U,progressive-house,207887,41,0.532,0.954,0.77,141.963,0.0953,0.00828,0.294,0.0393,0.605,0,2,4,happy,electronic,medium,energetic,happy,fast,electronic,loud,minor (moody)
37OBhWRMPAvFdxGaNrDg16,Vagabond,Wolfmother,Wolfmother,psych-rock,234146,41,0.463,0.749,0.326,100.799,0.255,0.24,0.341,0.0834,-6.631,1,2,4,focus,rock,medium,energetic,sad,medium,electronic,normal,major (bright)
1IIRFdnVhwx0VMOZ9cDfkd,Her Şey Bitmiştir Artık,"Rana Alagöz, Selçuk Alagöz",Biz Sizin Şarkılarınızla Büyüdük,psych-rock,180120,41,0.216,0.663,0.891,199.214,0.64,0.000842,0.227,0.0474,-8.324,0,9,3,happy,rock,low,medium,happy,fast,mixed,normal,minor (moody)
7xQMKG2omICY6LEAmJIfwk,All Day And All Of The Night,The Kinks,The Anthology 1964 - 1971,psych-rock,142480,41,0.551,0.958,0.709,136.867,0.512,0.0,0.0762,0.0834,-2.855,1,7,4,happy,rock,medium,energetic,happy,fast,mixed,loud,major (bright)
6ZMrN8FKGjRPQHzUPInmhM,"Gurenge (From ""Demon Slayer: Kimetsu no Yaiba"") [Full Version] - Piano Arrangement",Fonzi M,"Gurenge (From ""Demon Slayer: Kimetsu no Yaiba"") [Full Version] - Piano Arrangement",piano,225993,41,0.298,0.375,0.264,134.943,0.953,0.922,0.121,0.0343,-16.042,0,2,4,sad,classical,low,calm,sad,fast,acoustic,quiet,minor (moody)
7pSYz3CoBpjJHj6S8k575N,Mikrokosmos,Smyang Piano,"Piano Collection, Vol. 6",piano,248738,41,0.196,0.16,0.177,52.891,0.984,0.952,0.122,0.0495,-23.953,1,3,4,sad,classical,low,calm,sad,slow,acoustic,quiet,major (bright)
17Y4HMDNr3FGAAiORjRbGW,Wreak Havoc,Skylar Grey,Suicide Squad: The Album (Collector's Edition),piano,228947,41,0.607,0.827,0.0959,110.917,0.00844,6.31e-06,0.336,0.0464,-3.402,1,1,3,focus,classical,medium,energetic,sad,medium,electronic,loud,major (bright)
5y0Ea7N6qh5ov0Y4WGIfDX,As It Was - Piano Version,Philip,As It Was (Piano Version),piano,156000,41,0.4,0.136,0.495,72.424,0.982,0.918,0.123,0.0344,-17.935,1,9,4,chill,classical,medium,calm,neutral,slow,acoustic,quiet,major (bright)
3eTbOx5tsMwmdrEAVJkR5z,Winter Bear,Smyang Piano,Playroom,piano,146666,41,0.416,0.395,0.0889,161.931,0.929,0.926,0.106,0.0289,-13.216,1,7,3,sad,classical,medium,calm,sad,fast,acoustic,quiet,major (bright)
6JygrgxtMOiBWG4QJrDiTB,Kioku (Yosuga No Sora Original Soundtrack),PianoDeuss,Kioku (Yosuga No Sora Original Soundtrack),piano,196960,41,0.427,0.0419,0.198,108.137,0.984,0.864,0.175,0.0517,-26.576,0,11,4,sad,classical,medium,calm,sad,medium,acoustic,quiet,minor (moody)
4AZqhWHFLMJ5O05vxodOIC,Epiphany - Lofi Edit,"Smyang Piano, tamagopalette",No Hard Feelings,piano,114857,41,0.572,0.12,0.237,140.067,0.903,0.877,0.104,0.0319,-21.246,0,2,4,sad,classical,medium,calm,sad,fast,acoustic,quiet,minor (moody)
5fzcvWkk3Y7PeJq3T49r5T,The Truth Untold,Smyang Piano,"Piano Collection, Vol. 4",piano,262275,41,0.42,0.0251,0.0392,65.715,0.995,0.96,0.0688,0.0759,-28.347,1,4,4,sad,classical,medium,calm,sad,slow,acoustic,quiet,major (bright)
3z1CsfRRtj69DPWrNkOPGW,Shigatsu Wa Kimi No Uso - Otouto Mitai na Sonzai,Kenzie Smith Piano,Anime Music Collection Piano Solo Vol.2,piano,189668,41,0.448,0.164,0.107,129.087,0.955,0.858,0.106,0.0943,-17.712,1,3,4,sad,classical,medium,calm,sad,fast,acoustic,quiet,major (bright)
0q9RjmJFjBcsh7S5Ex4V5K,Nazarey,Diljit Dosanjh,Babe Bhangra Paunde Ne,pop-film,145909,41,0.637,0.891,0.612,175.94,0.113,0.0,0.131,0.188,-4.167,1,9,4,happy,pop,medium,energetic,neutral,fast,electronic,loud,major (bright)
2hGPfCRMjK2haWM6ja11XP,"OH NO,OH YES! - 2012 Remaster",Akina Nakamori,CRIMSON (2012 Remaster),j-idol,287586,41,0.609,0.794,0.682,138.096,0.177,0.0689,0.0521,0.0294,-7.096,0,11,4,happy,pop,medium,energetic,happy,fast,electronic,normal,minor (moody)
0drkpiibrRIpUc5tSubX2J,秘密の庭のふたり,Yui Horie,秘密の庭のふたり,j-idol,245666,41,0.566,0.888,0.833,89.998,0.00881,3.96e-05,0.254,0.0438,-4.031,1,8,4,happy,pop,medium,energetic,happy,slow,electronic,loud,major (bright)
6YXqG3hmbP0pf3L5uiVWb7,Akatsuki,BABYMETAL,BABYMETAL,j-idol,325773,41,0.376,0.877,0.237,169.894,0.000226,0.000145,0.191,0.0638,-1.74,0,6,4,hype,pop,low,energetic,sad,fast,electronic,loud,minor (moody)
